"data_product_id","name","tags","product_metadata"
b15daa22b08b6c4cb2c32779a1925588,,"","{""metadata"":[{""fieldName"":""N_NATIONKEY"",""businessName"":""N_NATIONKEY"",""businessDescription"":""N_NATIONKEY"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""*nation"",""id"":1,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""N_NAME"",""businessName"":""N_NAME"",""businessDescription"":""N_NAME"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""*nation"",""id"":2,""recommendedSensitivity"":""public"",""dataDomain"":""Country"",""domain_id"":31},{""fieldName"":""N_REGIONKEY"",""businessName"":""N_REGIONKEY"",""businessDescription"":""N_REGIONKEY"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""*nation"",""id"":3,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""N_COMMENT"",""businessName"":""N_COMMENT"",""businessDescription"":""N_COMMENT"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""*nation"",""id"":4,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_ACCTBAL"",""businessName"":""C_ACCTBAL"",""businessDescription"":""C_ACCTBAL"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""CUSTOMER"",""id"":5,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_ADDRESS"",""businessName"":""C_ADDRESS"",""businessDescription"":""C_ADDRESS"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""CUSTOMER"",""id"":6,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_COMMENT"",""businessName"":""C_COMMENT"",""businessDescription"":""C_COMMENT"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""CUSTOMER"",""id"":7,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_CUSTKEY"",""businessName"":""C_CUSTKEY"",""businessDescription"":""C_CUSTKEY"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""CUSTOMER"",""id"":8,""recommendedSensitivity"":""public"",""dataDomain"":""US zip code"",""domain_id"":13},{""fieldName"":""C_MKTSEGMENT"",""businessName"":""C_MKTSEGMENT"",""businessDescription"":""C_MKTSEGMENT"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""CUSTOMER"",""id"":9,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_NAME"",""businessName"":""C_NAME"",""businessDescription"":""C_NAME"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""CUSTOMER"",""id"":10,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_NATIONKEY"",""businessName"":""C_NATIONKEY"",""businessDescription"":""C_NATIONKEY"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""CUSTOMER"",""id"":11,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_PHONE"",""businessName"":""C_PHONE"",""businessDescription"":""C_PHONE"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""CUSTOMER"",""id"":12,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""ABCDEFGHIJKLMNOPQRSTUVWXYZ"",""businessName"":""ABCDEFGHIJKLMNOPQRSTUVWXYZ"",""businessDescription"":""ABCDEFGHIJKLMNOPQRSTUVWXYZ"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""CUSTOMER"",""id"":13,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ"",""businessName"":""ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ"",""businessDescription"":""ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""CUSTOMER"",""id"":14,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88}]}"
b2d09dc9c8fbbe11578fcde73ad3c1a2,DP_DEXTRUS_001,"[""test""]","{""metadata"":[{""fieldName"":""N_NATIONKEY"",""businessName"":""N_NATIONKEY"",""businessDescription"":""N_NATIONKEY"",""dataType"":""string"",""schema"":""tpch_1"",""table"":""nation""},{""fieldName"":""N_NAME"",""businessName"":""N_NAME"",""businessDescription"":""N_NAME"",""dataType"":""string"",""schema"":""tpch_1"",""table"":""nation""},{""fieldName"":""N_REGIONKEY"",""businessName"":""N_REGIONKEY"",""businessDescription"":""N_REGIONKEY"",""dataType"":""long"",""schema"":""tpch_1"",""table"":""nation""},{""fieldName"":""R_REGIONKEY"",""businessName"":""Region Key"",""businessDescription"":""This is region key"",""dataType"":""integer"",""schema"":""tpch_1"",""table"":""region""},{""fieldName"":""R_NAME"",""businessName"":""R_NAME"",""businessDescription"":""R_NAME"",""dataType"":""string"",""schema"":""tpch_1"",""table"":""region""}]}"
"8fc689042ba9255ef0af7dea21752c50",DP dextrus 004,"[""sample""]","{""metadata"":[{""fieldName"":""S_NAME"",""businessName"":""S_NAME"",""businessDescription"":""S_NAME"",""dataType"":""string"",""schema"":""tpch_sf1"",""table"":""supplier"",""id"":1,""recommendedSensitivity"":""internal"",""dataDomain"":""String"",""domain_id"":88,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""80\"",\""validCount\"":\""80\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""},{""fieldName"":""PS_PARTKEY"",""businessName"":""PS_PARTKEY"",""businessDescription"":""PS_PARTKEY"",""dataType"":""integer"",""schema"":""tpch_sf1"",""table"":""partsupp"",""id"":2,""recommendedSensitivity"":""restricted"",""dataDomain"":""India zip codes"",""domain_id"":14,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""80\"",\""validCount\"":\""80\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""},{""fieldName"":""PS_AVAILQTY"",""businessName"":""PS_AVAILQTY"",""businessDescription"":""PS_AVAILQTY"",""dataType"":""integer"",""schema"":""tpch_sf1"",""table"":""partsupp"",""id"":3,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""80\"",\""validCount\"":\""80\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""}]}"
"940f7bc326ef927157e2dbfb45041677",,"","{""metadata"":[{""fieldName"":""N_NATIONKEY"",""businessName"":""N_NATIONKEY"",""businessDescription"":""N_NATIONKEY"",""dataType"":""integer"",""schema"":""tpch_sf1"",""table"":""nation"",""id"":1,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""25\"",\""validCount\"":\""25\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""},{""fieldName"":""N_NAME"",""businessName"":""N_NAME"",""businessDescription"":""N_NAME"",""dataType"":""string"",""schema"":""tpch_sf1"",""table"":""nation"",""id"":2,""recommendedSensitivity"":""public"",""dataDomain"":""Country"",""domain_id"":31,""dataQuality"":""{\""valid\"":\""0.0\"",\""misMatchDomainCount\"":\""25\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""100.0\"",\""totalCount\"":\""25\"",\""validCount\"":\""0\"",\""qualityPct\"":\""50.0\""}"",""misMatchDomainPct"":""100.0""},{""fieldName"":""N_REGIONKEY"",""businessName"":""N_REGIONKEY"",""businessDescription"":""N_REGIONKEY"",""dataType"":""integer"",""schema"":""tpch_sf1"",""table"":""nation"",""id"":3,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""25\"",\""validCount\"":\""25\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""}]}"
"8910b78f558293d9de23029e0efe89f5",,"","{""metadata"":[{""fieldName"":""N_NATIONKEY"",""businessName"":""N_NATIONKEY"",""businessDescription"":""N_NATIONKEY"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""*nation"",""id"":1,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""N_NAME"",""businessName"":""N_NAME"",""businessDescription"":""N_NAME"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""*nation"",""id"":2,""recommendedSensitivity"":""public"",""dataDomain"":""Country"",""domain_id"":31},{""fieldName"":""N_REGIONKEY"",""businessName"":""N_REGIONKEY"",""businessDescription"":""N_REGIONKEY"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""*nation"",""id"":3,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""N_COMMENT"",""businessName"":""N_COMMENT"",""businessDescription"":""N_COMMENT"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""*nation"",""id"":4,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88}]}"
"4c426f7e46144eda9b898b55b1c478eb",,"","{""metadata"":[{""fieldName"":""PS_SUPPKEY"",""businessName"":""PS_SUPPKEY"",""businessDescription"":""PS_SUPPKEY"",""dataType"":""integer"",""schema"":""tpch_sf1"",""table"":""partsupp"",""id"":1,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""46\"",\""validCount\"":\""46\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""},{""fieldName"":""PS_AVAILQTY"",""businessName"":""PS_AVAILQTY"",""businessDescription"":""PS_AVAILQTY"",""dataType"":""integer"",""schema"":""tpch_sf1"",""table"":""partsupp"",""id"":2,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""46\"",\""validCount\"":\""46\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""},{""fieldName"":""S_NAME"",""businessName"":""S_NAME"",""businessDescription"":""S_NAME"",""dataType"":""string"",""schema"":""tpch_sf1"",""table"":""supplier"",""id"":3,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""46\"",\""validCount\"":\""46\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""}]}"
c690c340bef02ea150009ec201a9d59f,DP_NEW_002,"[""test""]","{""metadata"":[{""fieldName"":""N_NATIONKEY"",""businessName"":""N_NATIONKEY"",""businessDescription"":""N_NATIONKEY"",""dataType"":""int"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""N_NAME"",""businessName"":""N_NAME"",""businessDescription"":""N_NAME"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""N_REGIONKEY"",""businessName"":""N_REGIONKEY"",""businessDescription"":""N_REGIONKEY"",""dataType"":""int"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""N_COMMENT"",""businessName"":""N_COMMENT"",""businessDescription"":""N_COMMENT"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""C_ACCTBAL"",""businessName"":""C_ACCTBAL"",""businessDescription"":""C_ACCTBAL"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""C_ADDRESS"",""businessName"":""C_ADDRESS"",""businessDescription"":""C_ADDRESS"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""C_COMMENT"",""businessName"":""C_COMMENT"",""businessDescription"":""C_COMMENT"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""C_CUSTKEY"",""businessName"":"""",""businessDescription"":""C_CUSTKEY"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""C_MKTSEGMENT"",""businessName"":""C_MKTSEGMENT"",""businessDescription"":""C_MKTSEGMENT"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""C_NAME"",""businessName"":""C_NAME"",""businessDescription"":""C_NAME"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""C_NATIONKEY"",""businessName"":""C_NATIONKEY"",""businessDescription"":""C_NATIONKEY"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""C_PHONE"",""businessName"":""C_PHONE"",""businessDescription"":""C_PHONE"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""ABCDEFGHIJKLMNOPQRSTUVWXYZ"",""businessName"":""ABCDEFGHIJKLMNOPQRSTUVWXYZ"",""businessDescription"":""ABCDEFGHIJKLMNOPQRSTUVWXYZ"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ"",""businessName"":""ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ"",""businessDescription"":""ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""O_ORDERKEY"",""businessName"":""O_ORDERKEY"",""businessDescription"":""O_ORDERKEY"",""dataType"":""bigint"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""O_CUSTKEY"",""businessName"":""O_CUSTKEY"",""businessDescription"":""O_CUSTKEY"",""dataType"":""bigint"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""O_ORDERSTATUS"",""businessName"":""O_ORDERSTATUS"",""businessDescription"":""O_ORDERSTATUS"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""O_TOTALPRICE"",""businessName"":""O_TOTALPRICE"",""businessDescription"":""O_TOTALPRICE"",""dataType"":""decimal"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""O_ORDERDATE"",""businessName"":""O_ORDERDATE"",""businessDescription"":""O_ORDERDATE"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""O_ORDERPRIORITY"",""businessName"":""O_ORDERPRIORITY"",""businessDescription"":""O_ORDERPRIORITY"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""O_CLERK"",""businessName"":""O_CLERK"",""businessDescription"":""O_CLERK"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""O_SHIPPRIORITY"",""businessName"":""O_SHIPPRIORITY"",""businessDescription"":""O_SHIPPRIORITY"",""dataType"":""bigint"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""O_COMMENT"",""businessName"":""O_COMMENT"",""businessDescription"":""O_COMMENT"",""dataType"":""varchar"",""schema"":""dbo"",""table"":""Cust_Ord_nat""},{""fieldName"":""ETL_TS"",""businessName"":""ETL_TS"",""businessDescription"":""ETL_TS"",""dataType"":""datetime"",""schema"":""dbo"",""table"":""Cust_Ord_nat""}]}"
ca8c7b452a4fcf264520152ae39f74a3,,"","{""metadata"":[{""fieldName"":""C_CUSTKEY"",""businessName"":""CUS"",""businessDescription"":""C_CUSTKEY"",""dataType"":""NUMBER"",""schema"":""TPCH_SF1"",""table"":""CUSTOMER"",""id"":1,""recommendedSensitivity"":""public"",""dataDomain"":""US zip code"",""domain_id"":13,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""10167\"",\""validCount\"":\""10167\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""},{""fieldName"":""C_NAME"",""businessName"":""C_NAME"",""businessDescription"":""C_NAME"",""dataType"":""VARCHAR"",""schema"":""TPCH_SF1"",""table"":""CUSTOMER"",""id"":2,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""10167\"",\""validCount\"":\""10167\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""},{""fieldName"":""C_ADDRESS"",""businessName"":""C_ADDRESS"",""businessDescription"":""C_ADDRESS"",""dataType"":""VARCHAR"",""schema"":""TPCH_SF1"",""table"":""CUSTOMER"",""id"":3,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""10167\"",\""validCount\"":\""10167\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""},{""fieldName"":""C_NATIONKEY"",""businessName"":""C_NATIONKEY"",""businessDescription"":""C_NATIONKEY"",""dataType"":""NUMBER"",""schema"":""TPCH_SF1"",""table"":""CUSTOMER"",""id"":4,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88,""dataQuality"":""{\""valid\"":\""100.0\"",\""misMatchDomainCount\"":\""0\"",\""nullPct\"":\""0.0\"",\""nullPctCount\"":\""0\"",\""misMatchDomain\"":\""0.0\"",\""totalCount\"":\""10167\"",\""validCount\"":\""10167\"",\""qualityPct\"":\""100.0\""}"",""misMatchDomainPct"":""0.0""}]}"
f5bc745dd44e1bd0e6389bec71f1a631,,"","{""metadata"":[{""fieldName"":""C_CUSTKEY"",""businessName"":""CUS"",""businessDescription"":""C_CUSTKEY"",""dataType"":""NUMBER"",""schema"":""PUBLIC"",""table"":""CUSTOMER_1K"",""id"":1,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_NAME"",""businessName"":""C_NAME"",""businessDescription"":""C_NAME"",""dataType"":""VARCHAR"",""schema"":""PUBLIC"",""table"":""CUSTOMER_1K"",""id"":2,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_ADDRESS"",""businessName"":""C_ADDRESS"",""businessDescription"":""C_ADDRESS"",""dataType"":""VARCHAR"",""schema"":""PUBLIC"",""table"":""CUSTOMER_1K"",""id"":3,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_NATIONKEY"",""businessName"":""C_NATIONKEY"",""businessDescription"":""C_NATIONKEY"",""dataType"":""NUMBER"",""schema"":""PUBLIC"",""table"":""CUSTOMER_1K"",""id"":4,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_PHONE"",""businessName"":""C_PHONE"",""businessDescription"":""C_PHONE"",""dataType"":""VARCHAR"",""schema"":""PUBLIC"",""table"":""CUSTOMER_1K"",""id"":5,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_ACCTBAL"",""businessName"":""C_ACCTBAL"",""businessDescription"":""C_ACCTBAL"",""dataType"":""NUMBER"",""schema"":""PUBLIC"",""table"":""CUSTOMER_1K"",""id"":6,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_MKTSEGMENT"",""businessName"":""C_MKTSEGMENT"",""businessDescription"":""C_MKTSEGMENT"",""dataType"":""VARCHAR"",""schema"":""PUBLIC"",""table"":""CUSTOMER_1K"",""id"":7,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""C_COMMENT"",""businessName"":""C_COMMENT"",""businessDescription"":""C_COMMENT"",""dataType"":""VARCHAR"",""schema"":""PUBLIC"",""table"":""CUSTOMER_1K"",""id"":8,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""ETL_TS"",""businessName"":""ETL_TS"",""businessDescription"":""ETL_TS"",""dataType"":""TIMESTAMPNTZ"",""schema"":""PUBLIC"",""table"":""CUSTOMER_1K"",""id"":9,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""O_ORDERKEY"",""businessName"":""O_ORDERKEY"",""businessDescription"":""O_ORDERKEY"",""dataType"":""NUMBER"",""schema"":""PUBLIC"",""table"":""ORDERS_1K"",""id"":10,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""O_CUSTKEY"",""businessName"":""O_CUSTKEY"",""businessDescription"":""O_CUSTKEY"",""dataType"":""NUMBER"",""schema"":""PUBLIC"",""table"":""ORDERS_1K"",""id"":11,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""O_ORDERSTATUS"",""businessName"":""O_ORDERSTATUS"",""businessDescription"":""O_ORDERSTATUS"",""dataType"":""VARCHAR"",""schema"":""PUBLIC"",""table"":""ORDERS_1K"",""id"":12,""recommendedSensitivity"":""public"",""dataDomain"":""Gender"",""domain_id"":29},{""fieldName"":""O_TOTALPRICE"",""businessName"":""O_TOTALPRICE"",""businessDescription"":""O_TOTALPRICE"",""dataType"":""NUMBER"",""schema"":""PUBLIC"",""table"":""ORDERS_1K"",""id"":13,""recommendedSensitivity"":""public"",""dataDomain"":""US zip code"",""domain_id"":13},{""fieldName"":""O_ORDERDATE"",""businessName"":""O_ORDERDATE"",""businessDescription"":""O_ORDERDATE"",""dataType"":""DATE"",""schema"":""PUBLIC"",""table"":""ORDERS_1K"",""id"":14,""recommendedSensitivity"":""public"",""dataDomain"":""Date"",""domain_id"":36},{""fieldName"":""O_ORDERPRIORITY"",""businessName"":""O_ORDERPRIORITY"",""businessDescription"":""O_ORDERPRIORITY"",""dataType"":""VARCHAR"",""schema"":""PUBLIC"",""table"":""ORDERS_1K"",""id"":15,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""O_CLERK"",""businessName"":""O_CLERK"",""businessDescription"":""O_CLERK"",""dataType"":""VARCHAR"",""schema"":""PUBLIC"",""table"":""ORDERS_1K"",""id"":16,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""O_SHIPPRIORITY"",""businessName"":""O_SHIPPRIORITY"",""businessDescription"":""O_SHIPPRIORITY"",""dataType"":""NUMBER"",""schema"":""PUBLIC"",""table"":""ORDERS_1K"",""id"":17,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""O_COMMENT"",""businessName"":""O_COMMENT"",""businessDescription"":""O_COMMENT"",""dataType"":""VARCHAR"",""schema"":""PUBLIC"",""table"":""ORDERS_1K"",""id"":18,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""ETL_TS"",""businessName"":""ETL_TS"",""businessDescription"":""ETL_TS"",""dataType"":""TIMESTAMPNTZ"",""schema"":""PUBLIC"",""table"":""ORDERS_1K"",""id"":19,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88}]}"
be72fb09d9f38dc3c0dd9a2a1637b50b,,"","{""metadata"":[{""fieldName"":""N_NATIONKEY"",""businessName"":""N_NATIONKEY"",""businessDescription"":""N_NATIONKEY"",""dataType"":""string"",""schema"":""tpch_1"",""table"":""nation"",""id"":1,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""N_NAME"",""businessName"":""N_NAME"",""businessDescription"":""N_NAME"",""dataType"":""string"",""schema"":""tpch_1"",""table"":""nation"",""id"":2,""recommendedSensitivity"":""public"",""dataDomain"":""Country"",""domain_id"":31},{""fieldName"":""N_REGIONKEY"",""businessName"":""N_REGIONKEY"",""businessDescription"":""N_REGIONKEY"",""dataType"":""long"",""schema"":""tpch_1"",""table"":""nation"",""id"":3,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88},{""fieldName"":""N_COMMENT"",""businessName"":""N_COMMENT"",""businessDescription"":""N_COMMENT"",""dataType"":""string"",""schema"":""tpch_1"",""table"":""nation"",""id"":4,""recommendedSensitivity"":""public"",""dataDomain"":""String"",""domain_id"":88}]}"
